reg_no | back_codes | back_names
22105111009 | 100403 | Digital Electronics
22105111010 | 100407,105403 | Human Resource Development and Organizational Behavior,Operating Systems
22105111021 | 105401 | Computer Organization & Architecture
22105111035 | 100403 | Digital Electronics
22105111049 | 100403,105403 | Digital Electronics,Operating Systems
22105111054 | 100403 | Digital Electronics
22110111001 | 110401 | Analog Electronics
22110111005 | 110401 | Analog Electronics
22110111028 | 110401,110402 | Analog Electronics,Electrical Machines – II
22110111035 | 110406 | Signals and Systems
22110111038 | 110401,110402 | Analog Electronics,Electrical Machines – II
22110111041 | 100401 | Biology for Engineers
22110111052 | 110402 | Electrical Machines – II
22110111054 | 110402 | Electrical Machines – II
22112111002 | 112405 | Engineering Fluid Mechanics and Pumping Machinery
22101113006 | 101403 | Engineering Geology
22101113007 | 101406,100408P | Materials, Testing & Evaluation,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22101113011 | 101401,101404,101405 | Civil Engineering - Societal & Global Impact,Introduction to Fluid Mechanics,Introduction to Solid Mechanics
22101113013 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22101113015 | 101404,100408P | Introduction to Fluid Mechanics,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22101113022 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22101113026 | 101401,100408P | Civil Engineering - Societal & Global Impact,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22101113027 | 101408,100408P | Structural Analysis,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22101113028 | 101408 | Structural Analysis
22101113031 | 101406,101408 | Materials, Testing & Evaluation,Structural Analysis
22101113033 | 101406,101408,100408P | Materials, Testing & Evaluation,Structural Analysis,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22101113038 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22101113045 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22101113048 | 101401,101403,101405,101407,101408 | Civil Engineering - Societal & Global Impact,Engineering Geology,Introduction to Solid Mechanics,Mechanical Engineering,Structural Analysis
22102113001 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22102113002 | 102403,102404,100408P | Fluid Mechanics,Instrumentation & Control,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22102113005 | 102403,100408P | Fluid Mechanics,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22102113007 | 102401,102402,102405 | Applied Thermodynamics,Engineering Materials,Strength of Materials
22102113008 | 102401,102403,102405 | Applied Thermodynamics,Fluid Mechanics,Strength of Materials
22102113010 | 102405 | Strength of Materials
22102113014 | 102405,100408P | Strength of Materials,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22102113016 | 102405,100408P | Strength of Materials,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22102113017 | 102405 | Strength of Materials
22102113018 | 102401,102405 | Applied Thermodynamics,Strength of Materials
22102113021 | 102402 | Engineering Materials
22102113022 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22102113025 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22102113027 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22102113031 | 102402,102404,102405 | Engineering Materials,Instrumentation & Control,Strength of Materials
22102113032 | 102403,102405,100408P | Fluid Mechanics,Strength of Materials,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22102113033 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22102113035 | 102401,102403,102405,100408P | Applied Thermodynamics,Fluid Mechanics,Strength of Materials,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22102113036 | 102402 | Engineering Materials
22102113040 | 102402,102405 | Engineering Materials,Strength of Materials
22105113009 | 105403 | Operating Systems
22105113013 | 100403 | Digital Electronics
22105113019 | 100403 | Digital Electronics
22105113023 | 100403 | Digital Electronics
22105113030 | 100404,105403 | Discrete Mathematics,Operating Systems
22105113048 | 100403 | Digital Electronics
22105113049 | 100403 | Digital Electronics
22105113052 | 105403 | Operating Systems
22105113054 | 100403 | Digital Electronics
22110113006 | 110402 | Electrical Machines – II
22110113007 | 110401,110402 | Analog Electronics,Electrical Machines – II
22110113008 | 110402 | Electrical Machines – II
22110113015 | 110402 | Electrical Machines – II
22110113019 | 100401,110402 | Biology for Engineers,Electrical Machines – II
22110113022 | 110402 | Electrical Machines – II
22110113025 | 110401 | Analog Electronics
22110113029 | 110402 | Electrical Machines – II
22110113033 | 100401,110402 | Biology for Engineers,Electrical Machines – II
22110113036 | 110402 | Electrical Machines – II
22110113046 | 110401 | Analog Electronics
22110113048 | 110408 | Organizational Behavior & Industrial Psychology
22119113003 | 119406 | Materials, Testing & Evaluation
22119113006 | 119405,119407P | Structural Analysis,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22119113007 | 119402,119406 | Engineering Geology,Materials, Testing & Evaluation
22119113010 | 119405,119407P | Structural Analysis,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22119113014 | 119407P | MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22119113020 | 119406 | Materials, Testing & Evaluation
22119113021 | 119405,119406,119407P | Structural Analysis,Materials, Testing & Evaluation,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22119113028 | 119405,119406,119407P | Structural Analysis,Materials, Testing & Evaluation,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22119113029 | 119405,119406 | Structural Analysis,Materials, Testing & Evaluation
22151113005 | 100403 | Digital Electronics
22151113013 | 100403,105401 | Digital Electronics,Computer Organization & Architecture
22151113018 | 100403 | Digital Electronics
22151113025 | 105403 | Operating Systems
22101117006 | 101407,100408P | Mechanical Engineering,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22101117012 | 101406 | Materials, Testing & Evaluation
22101117013 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22101117014 | 101401,101403,101406,100408P | Civil Engineering - Societal & Global Impact,Engineering Geology,Materials, Testing & Evaluation,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22101117020 | 101406,101407,100408P | Materials, Testing & Evaluation,Mechanical Engineering,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22101117023 | 101403,101404,101406,101407,101408,100408P | Engineering Geology,Introduction to Fluid Mechanics,Materials, Testing & Evaluation,Mechanical Engineering,Structural Analysis,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22101117027 | 101401,101403,101407,100408P | Civil Engineering - Societal & Global Impact,Engineering Geology,Mechanical Engineering,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22101117030 | 101403,101407,100408P | Engineering Geology,Mechanical Engineering,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22101117031 | 101407 | Mechanical Engineering
22101117035 | 101406 | Materials, Testing & Evaluation
22101117038 | 101406,100408P | Materials, Testing & Evaluation,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22101117040 | 101407,100408P | Mechanical Engineering,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22101117041 | 101406 | Materials, Testing & Evaluation
22101117046 | 101406 | Materials, Testing & Evaluation
22101117052 | 101406,101407,100408P | Materials, Testing & Evaluation,Mechanical Engineering,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22101117054 | 101405,101407 | Introduction to Solid Mechanics,Mechanical Engineering
22101117058 | 101406,101407,100408P | Materials, Testing & Evaluation,Mechanical Engineering,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22102117002 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22102117009 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22102117012 | 102403 | Fluid Mechanics
22102117013 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22102117015 | 102402,102405 | Engineering Materials,Strength of Materials
22102117018 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22102117019 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22102117022 | 102402,102403 | Engineering Materials,Fluid Mechanics
22102117023 | 102402 | Engineering Materials
22105117003 | 100403 | Digital Electronics
22105117015 | 100403 | Digital Electronics
22105117024 | 105402 | Design & Analysis of Algorithms
22105117048 | 100403,105402 | Digital Electronics,Design & Analysis of Algorithms
22105117050 | 105401 | Computer Organization & Architecture
22105117055 | 100403 | Digital Electronics
22105117056 | 105403 | Operating Systems
22110117012 | 110402 | Electrical Machines – II
22110117015 | 110402 | Electrical Machines – II
22110117023 | 110401,110402 | Analog Electronics,Electrical Machines – II
22110117024 | 110401 | Analog Electronics
22110117036 | 110403 | Industrial Economics & Foreign Trade
22110117059 | 110401,110402 | Analog Electronics,Electrical Machines – II
22105118001 | 100403 | Digital Electronics
22105118002 | 100403,105403 | Digital Electronics,Operating Systems
22105118004 | 100403,100404,105403 | Digital Electronics,Discrete Mathematics,Operating Systems
22101119001 | 101403,101404,101407,101408,100408P | Engineering Geology,Introduction to Fluid Mechanics,Mechanical Engineering,Structural Analysis,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22101119003 | 101401,101406,100408P | Civil Engineering - Societal & Global Impact,Materials, Testing & Evaluation,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22105119004 | 100403,105401,105403 | Digital Electronics,Computer Organization & Architecture,Operating Systems
22105119008 | 100403,100404,105401 | Digital Electronics,Discrete Mathematics,Computer Organization & Architecture
22105119013 | 100403 | Digital Electronics
22105119014 | 100403,105401 | Digital Electronics,Computer Organization & Architecture
22105119015 | 100404 | Discrete Mathematics
22101121005 | 101403,101404,101407 | Engineering Geology,Introduction to Fluid Mechanics,Mechanical Engineering
22101121006 | 101404 | Introduction to Fluid Mechanics
22101121007 | 101404,101405,101407 | Introduction to Fluid Mechanics,Introduction to Solid Mechanics,Mechanical Engineering
22101121008 | 101406 | Materials, Testing & Evaluation
22101121011 | 101404,101405,101406,101408 | Introduction to Fluid Mechanics,Introduction to Solid Mechanics,Materials, Testing & Evaluation,Structural Analysis
22102121001 | 102403,102405 | Fluid Mechanics,Strength of Materials
22102121003 | 102405 | Strength of Materials
22103121004 | 100403,103401,103404 | Digital Electronics,Electrical and Electronics Measurement,Signals and Systems
22105121002 | 100403,100407,105401 | Digital Electronics,Human Resource Development and Organizational Behavior,Computer Organization & Architecture
22105121004 | 100404 | Discrete Mathematics
22105121008 | 100403 | Digital Electronics
22105121009 | 100403,100404,105401,105402 | Digital Electronics,Discrete Mathematics,Computer Organization & Architecture,Design & Analysis of Algorithms
22105121010 | 100404,105401 | Discrete Mathematics,Computer Organization & Architecture
22105121011 | 105401 | Computer Organization & Architecture
22105121014 | 105401 | Computer Organization & Architecture
22101122006 | 101403,101406,101407 | Engineering Geology,Materials, Testing & Evaluation,Mechanical Engineering
22101123001 | 101405,101406,101408,100408P | Introduction to Solid Mechanics,Materials, Testing & Evaluation,Structural Analysis,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22101123002 | 101404,101407,100408P | Introduction to Fluid Mechanics,Mechanical Engineering,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22101123004 | 101406,101407,101408,100408P | Materials, Testing & Evaluation,Mechanical Engineering,Structural Analysis,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22101123006 | 101405,101407,101408,100408P | Introduction to Solid Mechanics,Mechanical Engineering,Structural Analysis,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22102123001 | 102402,100408P | Engineering Materials,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22102123002 | 102401,102402,102403,102405,100408P | Applied Thermodynamics,Engineering Materials,Fluid Mechanics,Strength of Materials,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22102123003 | 102405,100408P | Strength of Materials,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22102123004 | 102402,102405,100408P | Engineering Materials,Strength of Materials,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22102123005 | 102401,102405,100408P | Applied Thermodynamics,Strength of Materials,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22102123007 | 102401,102402,102405,100408P | Applied Thermodynamics,Engineering Materials,Strength of Materials,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22102123009 | 102401,102403,102405,100408P | Applied Thermodynamics,Fluid Mechanics,Strength of Materials,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22102123013 | 102403,102405,100408P | Fluid Mechanics,Strength of Materials,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22102123014 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22102123018 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22102123019 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22102123020 | 102403,102405,100408P | Fluid Mechanics,Strength of Materials,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22105123002 | 100403,105401,105402 | Digital Electronics,Computer Organization & Architecture,Design & Analysis of Algorithms
22105123003 | 100404,105403 | Discrete Mathematics,Operating Systems
22105123006 | 105403 | Operating Systems
22105123007 | 100403 | Digital Electronics
22105123008 | 100403,105403 | Digital Electronics,Operating Systems
22105123009 | 105403 | Operating Systems
22105123013 | 100403,105403 | Digital Electronics,Operating Systems
22105123014 | 100403,100404,105401,105403 | Digital Electronics,Discrete Mathematics,Computer Organization & Architecture,Operating Systems
22105123017 | 105401 | Computer Organization & Architecture
22105123019 | 105402,105403 | Design & Analysis of Algorithms,Operating Systems
22105123020 | 100403 | Digital Electronics
22105123022 | 100403 | Digital Electronics
22105123026 | 100404,105401 | Discrete Mathematics,Computer Organization & Architecture
22105123028 | 105403 | Operating Systems
22105123032 | 100403 | Digital Electronics
22105123038 | 105402,105403 | Design & Analysis of Algorithms,Operating Systems
22105123041 | 105401 | Computer Organization & Architecture
22101124001 | 101405,101408 | Introduction to Solid Mechanics,Structural Analysis
22101124002 | 101403 | Engineering Geology
22101124005 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22101124007 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22101124010 | 101401,101408 | Civil Engineering - Societal & Global Impact,Structural Analysis
22101124013 | 101406,101408 | Materials, Testing & Evaluation,Structural Analysis
22101124014 | 101404,101405 | Introduction to Fluid Mechanics,Introduction to Solid Mechanics
22101124015 | 101401,101404,101408,100408P | Civil Engineering - Societal & Global Impact,Introduction to Fluid Mechanics,Structural Analysis,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22101124018 | 101401 | Civil Engineering - Societal & Global Impact
22101124022 | 101408 | Structural Analysis
22101124023 | 101403 | Engineering Geology
22101124025 | 101406 | Materials, Testing & Evaluation
22101124029 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22101124039 | 101408,100408P | Structural Analysis,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22101124040 | 101401,101403,101406,101407,100408P | Civil Engineering - Societal & Global Impact,Engineering Geology,Materials, Testing & Evaluation,Mechanical Engineering,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22101124051 | 101404,101407,101408,100408P | Introduction to Fluid Mechanics,Mechanical Engineering,Structural Analysis,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22101124052 | 101401,101408 | Civil Engineering - Societal & Global Impact,Structural Analysis
22101124055 | 101403 | Engineering Geology
22102124001 | 102405,100408P | Strength of Materials,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22102124004 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
